"F_ID","April_hatch_t1","Spring_temp_t1","Spring_precip_t1","Round_t1","age_t1","pop_size_t1","R_pop_size_t1","Spring_temp_max_t1"
"NE93590",-0.121127424541233,-0.773538006504846,2.43923530130301,"EX",2,0.868846707398896,0.717318838090119,-0.921103580353843
"NE93576",0.406936808413734,-1.37804542482879,-0.890219265231269,"EX",2,-0.71129294901048,-0.737724404397868,-0.921103580353843
"NE93576",-0.121127424541233,-1.06808116133656,0.188720185134994,"EX",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"NE93238",0.0108886336975085,-0.773538006504846,2.43923530130301,"EX",2,0.868846707398896,0.717318838090119,-0.921103580353843
"NE94921",0.274920750174992,-0.773538006504846,2.43923530130301,"EX",2,0.868846707398896,0.717318838090119,-0.921103580353843
"NE94921",1.85911344903989,-1.37804542482879,-0.890219265231269,"EX",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"NE93573",0.80298498312996,-0.773538006504846,2.43923530130301,"EX",2,0.868846707398896,0.717318838090119,-0.921103580353843
"NE93168",0.80298498312996,-0.773538006504846,2.43923530130301,"EX",2,0.868846707398896,0.717318838090119,-0.921103580353843
"NE95049",2.65120979847235,-1.37804542482879,-0.890219265231269,"O",2,-0.71129294901048,-0.737724404397868,-0.921103580353843
"NE93320",0.14290469193625,-0.773538006504846,2.43923530130301,"O",2,0.868846707398896,0.717318838090119,-0.921103580353843
"NC10659",1.19903315784619,-0.773538006504846,2.43923530130301,"O",2,0.868846707398896,0.717318838090119,-0.921103580353843
"NE96402",0.406936808413734,-0.773538006504846,2.43923530130301,"O",2,0.868846707398896,0.717318838090119,-0.921103580353843
"NE96402",0.935001041368702,-1.37804542482879,-0.890219265231269,"O",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"NE96402",0.406936808413734,-1.06808116133656,0.188720185134994,"O",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"NE96405",0.670968924891218,-0.773538006504846,2.43923530130301,"O",2,0.868846707398896,0.717318838090119,-0.921103580353843
"NC11565",0.0108886336975085,-0.773538006504846,2.43923530130301,"O",2,0.868846707398896,0.717318838090119,-0.921103580353843
"NE93444",0.80298498312996,-0.773538006504846,2.43923530130301,"O",2,0.868846707398896,0.717318838090119,-0.921103580353843
"NE94272",1.33104921608493,-0.773538006504846,2.43923530130301,"O",2,0.868846707398896,0.717318838090119,-0.921103580353843
"NE96404",1.33104921608493,-0.773538006504846,2.43923530130301,"O",2,0.868846707398896,0.717318838090119,-0.921103580353843
"NE95067",1.33104921608493,-0.773538006504846,2.43923530130301,"O",2,0.868846707398896,0.717318838090119,-0.921103580353843
"NE93415",1.46306527432367,-0.773538006504846,2.43923530130301,"P",2,0.868846707398896,0.717318838090119,-0.921103580353843
"NE93415",2.38717768199486,-1.37804542482879,-0.890219265231269,"P",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"NE96471",1.06701709960744,-0.773538006504846,2.43923530130301,"SW",2,0.868846707398896,0.717318838090119,-0.921103580353843
"NE96401",0.538952866652476,-0.773538006504846,2.43923530130301,"SW",2,0.868846707398896,0.717318838090119,-0.921103580353843
"NE93476",1.06701709960744,-0.773538006504846,2.43923530130301,"SW",2,0.868846707398896,0.717318838090119,-0.921103580353843
"NE93403",0.538952866652476,-0.773538006504846,2.43923530130301,"SW",2,0.868846707398896,0.717318838090119,-0.921103580353843
"NE93428",0.538952866652476,-0.773538006504846,2.43923530130301,"SW",2,0.868846707398896,0.717318838090119,-0.921103580353843
"NE93406",0.670968924891218,-0.773538006504846,2.43923530130301,"SW",2,0.868846707398896,0.717318838090119,-0.921103580353843
"NE95610",0.538952866652476,-0.773538006504846,2.43923530130301,"SW",2,0.868846707398896,0.717318838090119,-0.921103580353843
"NC11511",0.0108886336975085,-0.773538006504846,2.43923530130301,"W",2,0.868846707398896,0.717318838090119,-0.921103580353843
"NC11511",0.935001041368702,-1.37804542482879,-0.890219265231269,"W",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"NC11511",0.0108886336975085,-1.06808116133656,0.188720185134994,"W",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"NC11367",1.46306527432367,-1.37804542482879,-0.890219265231269,"W",2,-0.71129294901048,-0.737724404397868,-0.921103580353843
"NE96283",1.19903315784619,-1.37804542482879,-0.890219265231269,"B",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"NE94043",2.12314556551738,-1.37804542482879,-0.890219265231269,"B",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"NE93652",3.17927403142731,-1.37804542482879,-0.890219265231269,"B",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"NK59318",1.19903315784619,-1.37804542482879,-0.890219265231269,"B",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"NE94426",1.19903315784619,-1.37804542482879,-0.890219265231269,"B",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"NE94429",1.99112950727864,-1.37804542482879,-0.890219265231269,"B",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"NE95987",1.19903315784619,-1.37804542482879,-0.890219265231269,"C",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"NE93805",2.5191937402336,-1.37804542482879,-0.890219265231269,"CP",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"A007129",2.78322585671109,-1.37804542482879,-0.890219265231269,"CP",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"B067499",3.17927403142731,-1.37804542482879,-0.890219265231269,"EX",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"NC10634",1.19903315784619,-1.37804542482879,-0.890219265231269,"EX",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"NC10634",0.14290469193625,-1.06808116133656,0.188720185134994,"EX",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"A007150",2.91524191494983,-1.37804542482879,-0.890219265231269,"EX",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"A007150",0.0108886336975085,-1.06808116133656,0.188720185134994,"EX",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"NK59522",2.12314556551738,-1.37804542482879,-0.890219265231269,"EX",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"B067132",1.99112950727864,-1.37804542482879,-0.890219265231269,"EX",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"B067132",0.935001041368702,-1.06808116133656,0.188720185134994,"EX",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"B067131",2.25516162375612,-1.37804542482879,-0.890219265231269,"EX",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"NE94487",0.935001041368702,-1.37804542482879,-0.890219265231269,"EX",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"NE96300",2.12314556551738,-1.37804542482879,-0.890219265231269,"EX",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"NE95717",1.33104921608493,-1.37804542482879,-0.890219265231269,"EX",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"NE95717",-0.121127424541233,-1.06808116133656,0.188720185134994,"EX",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"NE95717",-0.913223773973685,-0.239967682763751,-0.168201703748796,"EX",2,-0.172330585584026,-0.155707107402673,-1.56619941211151
"A723890",1.33104921608493,-1.37804542482879,-0.890219265231269,"MP",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"NE96642",0.670968924891218,-1.37804542482879,-0.890219265231269,"O",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"A725358",0.406936808413734,-1.37804542482879,-0.890219265231269,"O",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"A725358",-0.385159541018717,-1.06808116133656,0.188720185134994,"O",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"A725359",1.06701709960744,-1.37804542482879,-0.890219265231269,"O",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"NK59360",1.06701709960744,-1.37804542482879,-0.890219265231269,"O",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"NE94481",-0.253143482779975,-1.06808116133656,0.188720185134994,"P",2,-0.919528407607064,-1.09588889485645,-0.90297076751032
"NK59255",0.80298498312996,-1.37804542482879,-0.890219265231269,"P",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"NK59513",1.59508133256241,-1.37804542482879,-0.890219265231269,"P",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"NE96204",1.59508133256241,-1.37804542482879,-0.890219265231269,"SW",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"A007884",3.31129008966606,-1.37804542482879,-0.890219265231269,"SW",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"A007831",1.33104921608493,-1.06808116133656,0.188720185134994,"SW",2,-0.919528407607064,-1.09588889485645,-0.90297076751032
"A007877",1.59508133256241,-1.37804542482879,-0.890219265231269,"SW",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"A007877",0.0108886336975085,-1.06808116133656,0.188720185134994,"SW",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"NE96330",2.5191937402336,-1.37804542482879,-0.890219265231269,"SW",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"NE96330",0.538952866652476,-1.06808116133656,0.188720185134994,"SW",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"NE95992",1.19903315784619,-1.37804542482879,-0.890219265231269,"SW",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"NE96534",0.406936808413734,-1.37804542482879,-0.890219265231269,"SW",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"A007674",1.33104921608493,-1.37804542482879,-0.890219265231269,"SW",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"NE95632",1.19903315784619,-1.37804542482879,-0.890219265231269,"SW",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"B067135",0.406936808413734,-1.37804542482879,-0.890219265231269,"W",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"B067122",0.670968924891218,-1.37804542482879,-0.890219265231269,"W",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"NE93842",-0.385159541018717,-1.06808116133656,0.188720185134994,"W",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"NE95740",1.59508133256241,-1.37804542482879,-0.890219265231269,"W",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"NE93986",0.80298498312996,-1.37804542482879,-0.890219265231269,"W",2,-0.71129294901048,-0.737724404397868,-0.90297076751032
"NE93986",0.14290469193625,-1.06808116133656,0.188720185134994,"W",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"B068662",0.935001041368702,-1.06808116133656,0.188720185134994,"B",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"NK59416",-0.517175599257459,-1.06808116133656,0.188720185134994,"B",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"B068600",0.274920750174992,-1.06808116133656,0.188720185134994,"B",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"NN34173",-0.781207715734943,-1.06808116133656,0.188720185134994,"B",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"BA73166",-0.121127424541233,-1.06808116133656,0.188720185134994,"B",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"NE96528",-0.649191657496201,-1.06808116133656,0.188720185134994,"B",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"NE96528",2.25516162375612,-1.93012107721067,0.948882070620315,"B",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"NE96528",-0.781207715734943,-0.239967682763751,-0.168201703748796,"B",2,-0.172330585584026,-0.155707107402673,-0.304467858820776
"NN30276",-0.649191657496201,-1.06808116133656,0.188720185134994,"B",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"B068658",-0.121127424541233,-1.06808116133656,0.188720185134994,"B",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"B068653",-0.517175599257459,-1.06808116133656,0.188720185134994,"B",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"B068653",0.80298498312996,-1.93012107721067,0.948882070620315,"B",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"B068653",-1.04523983221243,-0.239967682763751,-0.168201703748796,"B",2,-0.172330585584026,-0.155707107402673,-0.304467858820776
"B068653",0.14290469193625,-0.0641670562967603,-1.20082304639731,"B",2,0.084901451505872,0.224842663709569,-0.222449904038481
"B069890",0.670968924891218,-1.06808116133656,0.188720185134994,"C",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"NE95869",0.274920750174992,-1.06808116133656,0.188720185134994,"CP",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"A725181",0.274920750174992,-1.06808116133656,0.188720185134994,"CP",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"A725181",1.72709739080115,-1.93012107721067,0.948882070620315,"CP",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"NN35245",-0.385159541018717,-1.06808116133656,0.188720185134994,"CP",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"B069051",-0.517175599257459,-1.06808116133656,0.188720185134994,"EX",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"NK59779",-0.121127424541233,-1.06808116133656,0.188720185134994,"EX",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"NK59395",-1.30927194868991,-1.06808116133656,0.188720185134994,"EX",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"BR27012",-0.121127424541233,-1.06808116133656,0.188720185134994,"EX",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"B069386",0.0108886336975085,-1.06808116133656,0.188720185134994,"EX",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"NN34341",-0.253143482779975,-1.06808116133656,0.188720185134994,"EX",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"NK59205",-0.385159541018717,-1.06808116133656,0.188720185134994,"EX",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"NK59205",1.33104921608493,-1.93012107721067,0.948882070620315,"EX",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"NK59205",-0.517175599257459,-0.239967682763751,-0.168201703748796,"EX",2,-0.172330585584026,-0.155707107402673,-0.304467858820776
"NN34533",-0.385159541018717,-1.06808116133656,0.188720185134994,"EX",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"NE93106",-0.253143482779975,-1.06808116133656,0.188720185134994,"EX",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"B069478",-0.121127424541233,-1.06808116133656,0.188720185134994,"EX",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"B069478",1.59508133256241,-1.93012107721067,0.948882070620315,"EX",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"B069478",-0.517175599257459,-0.239967682763751,-0.168201703748796,"EX",2,-0.172330585584026,-0.155707107402673,-0.304467858820776
"NK59115",0.935001041368702,-1.06808116133656,0.188720185134994,"EX",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"NN35120",-0.253143482779975,-1.06808116133656,0.188720185134994,"EX",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"NN35120",-0.517175599257459,-0.239967682763751,-0.168201703748796,"EX",2,-0.172330585584026,-0.155707107402673,-1.56619941211151
"A725199",0.406936808413734,-1.06808116133656,0.188720185134994,"EX",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"NE95769",-0.649191657496201,-1.06808116133656,0.188720185134994,"EX",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"NN35283",1.33104921608493,-1.06808116133656,0.188720185134994,"EX",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"B069976",-0.121127424541233,-1.06808116133656,0.188720185134994,"MP",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"B069976",1.85911344903989,-1.93012107721067,0.948882070620315,"MP",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"B069976",-0.253143482779975,-0.239967682763751,-0.168201703748796,"MP",2,-0.172330585584026,-0.155707107402673,-0.304467858820776
"B069976",0.274920750174992,-0.0641670562967603,-1.20082304639731,"MP",2,0.084901451505872,0.224842663709569,-0.222449904038481
"NK59969",0.274920750174992,-1.06808116133656,0.188720185134994,"O",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"NK59969",1.72709739080115,-1.93012107721067,0.948882070620315,"O",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"NK59969",-0.649191657496201,-0.239967682763751,-0.168201703748796,"O",2,-0.172330585584026,-0.155707107402673,-0.304467858820776
"A725127",-0.121127424541233,-1.06808116133656,0.188720185134994,"O",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"A725127",1.85911344903989,-1.93012107721067,0.948882070620315,"O",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"NE93845",-0.385159541018717,-1.06808116133656,0.188720185134994,"O",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"NK59072",0.935001041368702,-1.06808116133656,0.188720185134994,"O",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"NK59072",1.99112950727864,-1.93012107721067,0.948882070620315,"O",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"NK59072",-0.253143482779975,-0.239967682763751,-0.168201703748796,"O",2,-0.172330585584026,-0.155707107402673,-0.304467858820776
"BA73178",-0.385159541018717,-1.06808116133656,0.188720185134994,"O",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"B068656",1.46306527432367,-1.06808116133656,0.188720185134994,"SW",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"B068656",1.33104921608493,-1.93012107721067,0.948882070620315,"SW",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"B068654",0.406936808413734,-1.06808116133656,0.188720185134994,"SW",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"B068654",0.406936808413734,-0.0641670562967603,-1.20082304639731,"SW",2,0.084901451505872,0.224842663709569,-1.56619941211151
"B069042",0.0108886336975085,-1.06808116133656,0.188720185134994,"W",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"B069042",2.38717768199486,-1.93012107721067,0.948882070620315,"W",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"B069042",0.670968924891218,-0.0641670562967603,-1.20082304639731,"W",2,0.084901451505872,0.224842663709569,-0.304467858820776
"NK59434",0.670968924891218,-1.06808116133656,0.188720185134994,"W",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"B069199",1.33104921608493,-1.06808116133656,0.188720185134994,"W",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"NN35097",-0.121127424541233,-1.06808116133656,0.188720185134994,"W",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"NK59246",0.0108886336975085,-1.06808116133656,0.188720185134994,"W",2,-0.919528407607064,-1.09588889485645,-1.00144034719038
"NK59246",1.59508133256241,-1.93012107721067,0.948882070620315,"W",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"NK59246",-0.385159541018717,-0.239967682763751,-0.168201703748796,"W",2,-0.172330585584026,-0.155707107402673,-0.304467858820776
"NK59246",0.0108886336975085,-0.0641670562967603,-1.20082304639731,"W",2,0.084901451505872,0.224842663709569,-0.222449904038481
"JV92676",1.59508133256241,-1.93012107721067,0.948882070620315,"B",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"C716487",-0.253143482779975,-0.239967682763751,-0.168201703748796,"B",2,-0.172330585584026,-0.155707107402673,-1.56619941211151
"B068597",1.33104921608493,-1.93012107721067,0.948882070620315,"B",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"B068597",-0.385159541018717,-0.239967682763751,-0.168201703748796,"B",2,-0.172330585584026,-0.155707107402673,-0.304467858820776
"JV92674",1.33104921608493,-1.93012107721067,0.948882070620315,"B",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"JV92674",-0.649191657496201,-0.239967682763751,-0.168201703748796,"B",2,-0.172330585584026,-0.155707107402673,-0.304467858820776
"JV92674",1.33104921608493,-0.0641670562967603,-1.20082304639731,"B",2,0.084901451505872,0.224842663709569,-0.222449904038481
"C716486",1.99112950727864,-1.93012107721067,0.948882070620315,"B",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"C716486",-0.517175599257459,-0.239967682763751,-0.168201703748796,"B",2,-0.172330585584026,-0.155707107402673,-0.304467858820776
"C716486",1.19903315784619,-0.0641670562967603,-1.20082304639731,"B",2,0.084901451505872,0.224842663709569,-0.222449904038481
"JV92665",-0.781207715734943,-0.239967682763751,-0.168201703748796,"B",2,-0.172330585584026,-0.155707107402673,-1.56619941211151
"JV92677",1.99112950727864,-1.93012107721067,0.948882070620315,"B",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"NN87162",0.406936808413734,-1.93012107721067,0.948882070620315,"C",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"NN87162",-0.913223773973685,-0.239967682763751,-0.168201703748796,"C",2,-0.172330585584026,-0.155707107402673,-0.304467858820776
"NN87162",0.670968924891218,-0.0641670562967603,-1.20082304639731,"C",2,0.084901451505872,0.224842663709569,-0.222449904038481
"NN87162",-0.385159541018717,0.0530333620778329,-0.361647918334666,"C",2,-0.503057490413896,-0.581027439822239,-0.0530101760768152
"B068229",-0.781207715734943,-0.239967682763751,-0.168201703748796,"C",2,-0.172330585584026,-0.155707107402673,-1.56619941211151
"B069592",0.670968924891218,-1.93012107721067,0.948882070620315,"C",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"B068250",0.14290469193625,-1.93012107721067,0.948882070620315,"C",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"NN35429",0.670968924891218,-1.93012107721067,0.948882070620315,"C",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"NN30486",0.80298498312996,-1.93012107721067,0.948882070620315,"C",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"NN87168",1.33104921608493,-1.93012107721067,0.948882070620315,"CP",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"NN87006",1.46306527432367,-1.93012107721067,0.948882070620315,"CP",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"C375381",1.19903315784619,-1.93012107721067,0.948882070620315,"EX",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"NN34702",1.46306527432367,-1.93012107721067,0.948882070620315,"EX",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"NN34702",-0.517175599257459,-0.239967682763751,-0.168201703748796,"EX",2,-0.172330585584026,-0.155707107402673,-0.304467858820776
"NE93611",1.19903315784619,-1.93012107721067,0.948882070620315,"EX",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"NN34503",2.12314556551738,-1.93012107721067,0.948882070620315,"EX",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"NN34503",-0.781207715734943,-0.239967682763751,-0.168201703748796,"EX",2,-0.172330585584026,-0.155707107402673,-0.304467858820776
"NN34503",0.274920750174992,-0.0641670562967603,-1.20082304639731,"EX",2,0.084901451505872,0.224842663709569,-0.222449904038481
"NN34503",-0.385159541018717,0.0530333620778329,-0.361647918334666,"EX",2,-0.503057490413896,-0.581027439822239,-0.0530101760768152
"C696274",0.14290469193625,-0.239967682763751,-0.168201703748796,"EX",2,-0.172330585584026,-0.155707107402673,-1.56619941211151
"NN87034",1.19903315784619,-1.93012107721067,0.948882070620315,"EX",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"NN87034",-1.04523983221243,-0.239967682763751,-0.168201703748796,"EX",2,-0.172330585584026,-0.155707107402673,-0.304467858820776
"C716315",1.59508133256241,-1.93012107721067,0.948882070620315,"EX",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"NN87240",1.46306527432367,-1.93012107721067,0.948882070620315,"EX",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"NN87240",-0.649191657496201,-0.239967682763751,-0.168201703748796,"EX",2,-0.172330585584026,-0.155707107402673,-0.304467858820776
"NN30429",0.14290469193625,-0.239967682763751,-0.168201703748796,"MP",2,-0.172330585584026,-0.155707107402673,-1.56619941211151
"C696749",1.46306527432367,-1.93012107721067,0.948882070620315,"O",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"C696749",0.14290469193625,-0.0641670562967603,-1.20082304639731,"O",2,0.084901451505872,0.224842663709569,-0.304467858820776
"NK59450",1.19903315784619,-1.93012107721067,0.948882070620315,"O",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"NK59450",-0.121127424541233,-0.239967682763751,-0.168201703748796,"O",2,-0.172330585584026,-0.155707107402673,-0.304467858820776
"B067949",1.85911344903989,-1.93012107721067,0.948882070620315,"P",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"B067949",-0.517175599257459,-0.239967682763751,-0.168201703748796,"P",2,-0.172330585584026,-0.155707107402673,-0.304467858820776
"B067949",0.0108886336975085,-0.0641670562967603,-1.20082304639731,"P",2,0.084901451505872,0.224842663709569,-0.222449904038481
"NN87128",2.12314556551738,-1.93012107721067,0.948882070620315,"P",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"NN30411",1.06701709960744,-1.93012107721067,0.948882070620315,"SW",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"NN30411",-0.913223773973685,-0.239967682763751,-0.168201703748796,"SW",2,-0.172330585584026,-0.155707107402673,-0.304467858820776
"B067864",-0.517175599257459,-0.239967682763751,-0.168201703748796,"SW",2,-0.172330585584026,-0.155707107402673,-1.56619941211151
"C696468",1.85911344903989,-1.93012107721067,0.948882070620315,"W",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"C696468",-0.517175599257459,-0.239967682763751,-0.168201703748796,"W",2,-0.172330585584026,-0.155707107402673,-0.304467858820776
"C696468",1.59508133256241,-0.0641670562967603,-1.20082304639731,"W",2,0.084901451505872,0.224842663709569,-0.222449904038481
"C696468",0.274920750174992,0.0530333620778329,-0.361647918334666,"W",2,-0.503057490413896,-0.581027439822239,-0.0530101760768152
"C696499",1.72709739080115,-1.93012107721067,0.948882070620315,"W",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"C696499",0.0108886336975085,-0.239967682763751,-0.168201703748796,"W",2,-0.172330585584026,-0.155707107402673,-0.304467858820776
"C696499",0.0108886336975085,1.12171650495448,-2.1026638496075,"W",2,-0.564303213530538,-0.581027439822239,-0.222449904038481
"C375396",1.06701709960744,-1.93012107721067,0.948882070620315,"W",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"C375396",-0.649191657496201,-0.239967682763751,-0.168201703748796,"W",2,-0.172330585584026,-0.155707107402673,-0.304467858820776
"NN87537",1.19903315784619,-1.93012107721067,0.948882070620315,"W",2,-1.07876728771033,-1.27497114008574,-1.56619941211151
"C375689",-0.649191657496201,-0.239967682763751,-0.168201703748796,"B",2,-0.172330585584026,-0.155707107402673,-0.304467858820776
"C375811",0.0108886336975085,-0.239967682763751,-0.168201703748796,"B",2,-0.172330585584026,-0.155707107402673,-0.304467858820776
"C375806",-0.517175599257459,-0.239967682763751,-0.168201703748796,"B",2,-0.172330585584026,-0.155707107402673,-0.304467858820776
"C375806",-0.253143482779975,-0.0641670562967603,-1.20082304639731,"B",2,0.084901451505872,0.224842663709569,-0.222449904038481
"C375806",-0.253143482779975,0.0530333620778329,-0.361647918334666,"B",2,-0.503057490413896,-0.581027439822239,-0.0530101760768152
"C375806",-0.517175599257459,1.12171650495448,-2.1026638496075,"B",2,-0.564303213530538,-0.581027439822239,1.54543930577843
"B068381",-0.649191657496201,-0.239967682763751,-0.168201703748796,"B",2,-0.172330585584026,-0.155707107402673,-0.304467858820776
"NE96969",-0.781207715734943,-0.239967682763751,-0.168201703748796,"B",2,-0.172330585584026,-0.155707107402673,-0.304467858820776
"NN86814",-0.385159541018717,-0.239967682763751,-0.168201703748796,"B",2,-0.172330585584026,-0.155707107402673,-0.304467858820776
"NN86161",-0.385159541018717,-0.239967682763751,-0.168201703748796,"B",2,-0.172330585584026,-0.155707107402673,-0.304467858820776
