"F_ID","Year","Nest_box","Survival","Num_recruited","April_hatch","Synchrony","Clutch_size","Age","Immigrant","beech","pop_size","Spring_temp","winter_temp","winter_precip_t","spring_precip_t","Round","Half_fall","R_pop_size","MOTHER","animal","ID"
"TL38835",2010,"EX14",0,1,0.14290469193625,0.384159626046079,-0.461072480390351,1,0,0,0.623863814932326,0.170234257828233,-0.827954928307709,-0.411970449553701,-1.4215152066995,"EX",-0.173943622389517,0.0457604184802786,"TC59749","TL38835","TL38835"
"TP25779",2010,"SW122",0,0,-0.385159541018717,-0.267271230522179,0.147778005062837,1,0,0,0.623863814932326,0.170234257828233,-0.827954928307709,-0.411970449553701,-1.4215152066995,"SW",-0.173943622389517,0.0457604184802786,"F_20091SW42","TP25779","TP25779"
"E018368",2009,"P19",0,0,-0.781207715734943,0.547017340188143,-0.461072480390351,1,0,1,0.440126645582398,1.19882145701178,-1.36624645213713,1.40769378229357,-0.762163320364566,"P",-1.2641685868201,-0.200477668709996,"F_20081SW32","E018368","E018368"
"X235138",2010,"MP11",0,0,-1.17725589045117,-1.24441751537456,0.756628490516024,2,1,0,0.623863814932326,0.170234257828233,-0.827954928307709,-0.411970449553701,-1.4215152066995,"MP",-0.173943622389517,0.0457604184802786,NA,"X235138","X235138"
"J644931",2008,"W27",0,0,0.274920750174992,1.36130591089846,-1.06992296584354,1,1,0,1.46905479394199,0.455524332278075,-0.668951347767896,-0.46711178991271,1.29763017578921,"W",-0.855334225158633,0.806859960704764,NA,"J644931","J644931"
"T640388",2008,"P5",0,1,0.14290469193625,1.1984481967564,-0.461072480390351,1,1,0,1.46905479394199,0.455524332278075,-0.668951347767896,-0.46711178991271,1.29763017578921,"P",-0.855334225158633,0.806859960704764,NA,"T640388","T640388"
"T176948",2009,"C151",1,1,-2.2333843563611,-1.24441751537456,0.756628490516024,2,1,1,0.440126645582398,1.19882145701178,-1.36624645213713,1.40769378229357,-0.762163320364566,"C",-1.2641685868201,-0.200477668709996,NA,"T176948","T176948"
"T176948",2010,"C151",0,0,-1.30927194868991,-1.40727522951663,0.756628490516024,2,1,0,0.623863814932326,0.170234257828233,-0.827954928307709,-0.411970449553701,-1.4215152066995,"C",-0.173943622389517,0.0457604184802786,NA,"T176948","T176948"
"R639189",2007,"EX17",0,0,-0.913223773973685,1.36130591089846,0.147778005062837,1,0,1,1.95902057887513,1.84650765286741,1.04442712469865,-0.121559390329592,0.837173693183404,"EX",-2.08183731014304,1.45603309966094,NA,"R639189","R639189"
"VF63835",2008,"O107",0,0,0.0108886336975085,1.03559048261434,1.36547897596921,2,0,0,1.46905479394199,0.455524332278075,-0.668951347767896,-0.46711178991271,1.29763017578921,"O",-0.855334225158633,0.806859960704764,"TA15246","VF63835","VF63835"
"N200814",2003,"W89",0,0,-0.385159541018717,0.872732768472272,-1.67877345129673,1,1,1,0.489123224075712,1.16026898098313,0.648829936987748,-0.0167908436474758,-0.582340078636856,"W",-1.12789046626628,0.784474680051103,NA,"N200814","N200814"
"K578967",2003,"O61",0,0,-0.385159541018717,0.872732768472272,-1.06992296584354,1,0,1,0.489123224075712,1.16026898098313,0.648829936987748,-0.0167908436474758,-0.582340078636856,"O",-1.12789046626628,0.784474680051103,NA,"K578967","K578967"
"VR91539",1999,"MP69",0,0,-0.517175599257459,0.221301911904014,-1.06992296584354,1,0,0,-0.245825453323997,1.34840650926915,0.597230951918462,0.453748594082727,0.0606642402682906,"MP",-0.71905610460481,-0.200477668709996,"VN87899","VR91539","VR91539"
"VR90012",1998,"W64",0,0,0.0108886336975085,0.547017340188143,0.147778005062837,2,0,1,0.0726523068825435,0.549592548971766,0.916110145535009,0.630200883231554,0.608307749166318,"W",-0.446499863497164,0.762089399397441,"VR27026","VR90012","VR90012"
"H301719",1996,"EX70",0,0,0.538952866652476,-1.24441751537456,-0.461072480390351,2,1,0,0.91784328589221,-1.3950087507795,-0.47516633956315,-0.98176429993012,-0.579615484065224,"EX",1.59767194481018,1.97089455469515,NA,"H301719","H301719"
"H301122",1993,"O39",0,0,0.274920750174992,0.384159626046079,-0.461072480390351,1,1,0,0.476874079452384,0.34603446823374,0.393553219044863,1.45915903329531,0.532019101160622,"O",-0.0376655018356944,0.515851312207167,NA,"H301122","H301122"
"F937898",1991,"W87",0,0,0.80298498312996,1.06535121261533,-0.461072480390351,1,1,2,-1.55648392802015,-0.0795876700630882,-0.121887325682441,-1.74455284156307,-1.12725899296325,"W",-0.062569058736333,-1.34212698204672,NA,"F937898","F937898"
"NN87391",1988,"SW38",0,0,2.12314556551738,2.27330911009402,-0.461072480390351,2,0,0,0.084901451505872,-0.0641670562967603,1.46765234015778,-1.12696982954217,-1.20082304639731,"SW",0.289401987493481,0.224842663709569,"NC10787","NN87391","NN87391"
"NE94270",1982,"EX62",0,0,1.72709739080115,1.76985147605807,0.147778005062837,1,0,2,-0.625548936647181,-0.590026825707599,-0.0577834931621869,-0.575556425952092,-1.17085250610936,"EX",0.301857219059658,-0.558642159168577,"A003799","NE94270","NE94270"
"NE93579",1983,"CP8",0,1,0.406936808413734,-1.47241831517345,1.36547897596921,2,1,1,0.868846707398896,-0.773538006504846,-0.0547257416298772,0.0640831222124025,2.43923530130301,"CP",1.65218319303171,0.717318838090119,NA,"NE93579","NE93579"
"A003809",1981,"MP68",0,0,1.33104921608493,1.85401908615421,-1.67877345129673,2,1,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"MP",-0.177407970983716,0.359154347631537,NA,"A003809","A003809"
"NE94507",1982,"C15",0,0,0.406936808413734,0.141274334637425,0.147778005062837,2,1,2,-0.625548936647181,-0.590026825707599,-0.0577834931621869,-0.575556425952092,-1.17085250610936,"C",0.301857219059658,-0.558642159168577,NA,"NE94507","NE94507"
"BP11908",1975,"W36",1,0,0.0108886336975085,-1.47241831517345,-1.06992296584354,2,0,0,-1.23800616781361,-1.08812860106237,0.226205187481674,-1.90813881796146,-0.282634675757338,"W",1.24334883137024,-1.49882394662235,"BP11043","BP11908","BP11908"
"BP11908",1976,"W36",1,0,-0.781207715734943,-1.11982251919332,-0.461072480390351,2,0,2,-1.67897537425343,-0.707227242987294,-0.844517501162286,2.36899114921895,-1.47055790898888,"W",0.130630575733249,-2.01368540165656,"BP11043","BP11908","BP11908"
"BP11908",1978,"W11",0,1,0.935001041368702,0.159297782370111,0.756628490516024,2,0,0,-0.944026696853721,-1.03878105729036,-2.05691601428145,1.08971205288996,-0.342575756333242,"W",0.831887814636361,-1.14065945616377,"BP11043","BP11908","BP11908"
"BJ05692",1973,"O85",0,0,1.06701709960744,0.0222454077400622,-1.06992296584354,1,0,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"O",1.08285034010409,-1.588365069237,"BH18121","BJ05692","BJ05692"
"BN34266",1972,"EX43D",0,0,-0.517175599257459,-0.521462606910747,-0.461072480390351,1,0,0,-1.71572280812342,0.113175681255261,0.122751257905666,-0.91559469149931,-0.290808459472234,"EX",-0.0975162950146931,-1.67790619185164,"BJ54281","BN34266","BN34266"
"BP52037",1974,"C14",0,0,2.78322585671109,2.44569711331113,0.756628490516024,2,1,2,-1.74022109737007,-1.25930289536917,1.47759003338311,-0.564528157880291,-1.92011601330816,"C",0.826539594890453,-2.03607068231023,NA,"BP52037","BP52037"
"BJ54695",1972,"B31",0,0,-0.913223773973685,-1.01003574933694,0.147778005062837,2,1,0,-1.71572280812342,0.113175681255261,0.122751257905666,-0.91559469149931,-0.290808459472234,"B",-0.0975162950146931,-1.67790619185164,NA,"BJ54695","BJ54695"
"BJ54694",1972,"B121",1,0,-0.385159541018717,-0.358604892768682,1.36547897596921,2,1,0,-1.71572280812342,0.113175681255261,0.122751257905666,-0.91559469149931,-0.290808459472234,"B",-0.0975162950146931,-1.67790619185164,NA,"BJ54694","BJ54694"
"BJ54694",1973,"B21",0,0,0.80298498312996,-0.303470020544066,1.9743294614224,2,1,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"B",1.08285034010409,-1.588365069237,NA,"BJ54694","BJ54694"
"BH62730",1971,"MP49",1,0,0.14290469193625,-0.820987458605197,-2.28762393674991,2,0,0,-1.5809822172668,-1.29322933267046,0.236033674656287,-0.51306290687855,-0.413415215195673,"MP",0.834514469708774,-1.38689754335405,"BC85291","BH62730","BH62730"
"BH62730",1973,"MP58",0,0,0.670968924891218,-0.466327734686131,0.147778005062837,2,0,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"MP",1.08285034010409,-1.588365069237,"BC85291","BH62730","BH62730"
"BC13707",1969,"EX43C",0,0,0.935001041368702,-0.332414316179004,0.756628490516024,2,0,0,-1.82596510973337,-1.71730979236722,-0.794829037271601,0.468452951511796,0.532019101160622,"EX",1.24334883137024,-1.63313563054432,"BA44727","BC13707","BC13707"
"BC13696",1966,"O87",0,0,1.06701709960744,0.481874254531316,-2.28762393674991,1,0,0,-1.27475360168359,-0.568437274896758,0.435788578851796,0.312219153827939,0.801753963752188,"O",0.698236349154951,-1.0063477722418,"BA25458","BC13696","BC13696"
"BA64724",1966,"O106",0,0,0.935001041368702,0.319016540389253,-1.67877345129673,2,0,0,-1.27475360168359,-0.568437274896758,0.435788578851796,0.312219153827939,0.801753963752188,"O",0.698236349154951,-1.0063477722418,"BA42344","BA64724","BA64724"
"BA12743",1965,"EX62H",0,0,1.72709739080115,2.27330911009402,-1.06992296584354,2,1,0,-0.968524986100378,-0.785874891900399,0.0092959327548406,0.698208536340997,0.188720185134994,"EX",-0.119432374167988,-0.692953843090545,NA,"BA12743","BA12743"
"BA02155",1964,"MP8",0,0,0.935001041368702,1.29616282524164,0.147778005062837,2,1,0,-0.858282684490422,-0.906159531350156,-1.0308492398207,-1.06080022111136,-0.0646671100267802,"MP",-0.119432374167988,-0.446715755900271,NA,"BA02155","BA02155"
"603704",1964,"B215",1,1,-0.253143482779975,-0.16955660203694,-0.461072480390351,2,1,0,-0.858282684490422,-0.906159531350156,-1.0308492398207,-1.06080022111136,-0.0646671100267802,"B",-0.119432374167988,-0.446715755900271,NA,"603704","603704"
"603704",1965,"B84",0,0,-0.253143482779975,-0.16955660203694,1.36547897596921,2,1,0,-0.968524986100378,-0.785874891900399,0.0092959327548406,0.698208536340997,0.188720185134994,"B",-0.119432374167988,-0.692953843090545,NA,"603704","603704"
"607532",1963,"W62",0,0,0.274920750174992,-1.14670288688933,0.147778005062837,2,0,0,-1.17676044469696,-0.310904777346599,-0.978603549459412,-2.01106931996494,-0.334401972618346,"W",1.24334883137024,-0.983962491588143,"F_1733134","607532","607532"
"607116",1963,"W36",0,0,0.0108886336975085,-1.47241831517345,0.147778005062837,2,0,0,-1.17676044469696,-0.310904777346599,-0.978603549459412,-2.01106931996494,-0.334401972618346,"W",1.24334883137024,-0.983962491588143,"F_1734670","607116","607116"
"607098",1963,"W1",1,0,0.406936808413734,-0.983845172747261,1.36547897596921,2,0,0,-1.17676044469696,-0.310904777346599,-0.978603549459412,-2.01106931996494,-0.334401972618346,"W",1.24334883137024,-0.983962491588143,"F_1734672","607098","607098"
"607098",1965,"EX51C",1,0,2.25516162375612,2.92473996666228,0.756628490516024,2,0,0,-0.968524986100378,-0.785874891900399,0.0092959327548406,0.698208536340997,0.188720185134994,"EX",-0.119432374167988,-0.692953843090545,"F_1734672","607098","607098"
"607098",1966,"CP24",0,0,2.25516162375612,1.9475936818099,0.147778005062837,2,0,0,-1.27475360168359,-0.568437274896758,0.435788578851796,0.312219153827939,0.801753963752188,"CP",0.698236349154951,-1.0063477722418,"F_1734672","607098","607098"
"BA01659",1963,"SW27",0,0,2.25516162375612,1.29616282524164,-0.461072480390351,2,0,0,-1.17676044469696,-0.310904777346599,-0.978603549459412,-2.01106931996494,-0.334401972618346,"SW",1.24334883137024,-0.983962491588143,"F_681743","BA01659","BA01659"
"BA12726",1963,"O27",0,0,0.80298498312996,-0.495272030321069,0.756628490516024,2,1,0,-1.17676044469696,-0.310904777346599,-0.978603549459412,-2.01106931996494,-0.334401972618346,"O",1.24334883137024,-0.983962491588143,NA,"BA12726","BA12726"
"BA01266",1963,"O2",0,0,0.670968924891218,-0.658129744463133,0.147778005062837,2,0,0,-1.17676044469696,-0.310904777346599,-0.978603549459412,-2.01106931996494,-0.334401972618346,"O",1.24334883137024,-0.983962491588143,"F_682508","BA01266","BA01266"
"BA12813",1963,"MP51",0,1,0.274920750174992,-1.14670288688933,-0.461072480390351,2,1,0,-1.17676044469696,-0.310904777346599,-0.978603549459412,-2.01106931996494,-0.334401972618346,"MP",1.24334883137024,-0.983962491588143,NA,"BA12813","BA12813"
"608794",1963,"MP3",1,0,-0.649191657496201,-2.28670688588378,0.756628490516024,2,1,0,-1.17676044469696,-0.310904777346599,-0.978603549459412,-2.01106931996494,-0.334401972618346,"MP",1.24334883137024,-0.983962491588143,NA,"608794","608794"
"608794",1964,"B121",0,0,1.46306527432367,1.9475936818099,0.756628490516024,2,1,0,-0.858282684490422,-0.906159531350156,-1.0308492398207,-1.06080022111136,-0.0646671100267802,"B",-0.119432374167988,-0.446715755900271,NA,"608794","608794"
"BA02088",1963,"EX71",0,0,0.935001041368702,-0.332414316179004,0.147778005062837,2,1,0,-1.17676044469696,-0.310904777346599,-0.978603549459412,-2.01106931996494,-0.334401972618346,"EX",1.24334883137024,-0.983962491588143,NA,"BA02088","BA02088"
"BA01191",1963,"EX63",1,0,0.274920750174992,-1.14670288688933,1.9743294614224,2,0,0,-1.17676044469696,-0.310904777346599,-0.978603549459412,-2.01106931996494,-0.334401972618346,"EX",1.24334883137024,-0.983962491588143,"F_682512","BA01191","BA01191"
"BA01191",1965,"EX62",0,0,1.19903315784619,1.62187825352577,1.36547897596921,2,0,0,-0.968524986100378,-0.785874891900399,0.0092959327548406,0.698208536340997,0.188720185134994,"EX",-0.119432374167988,-0.692953843090545,"F_682512","BA01191","BA01191"
"BA26886",1964,"O14",0,0,2.5191937402336,3.25045539494641,-0.461072480390351,2,0,0,-0.858282684490422,-0.906159531350156,-1.0308492398207,-1.06080022111136,-0.0646671100267802,"O",-0.119432374167988,-0.446715755900271,"F_1228296","BA26886","BA26886"
"608506",1963,"EX1",1,0,0.406936808413734,-0.983845172747261,1.9743294614224,2,1,0,-1.17676044469696,-0.310904777346599,-0.978603549459412,-2.01106931996494,-0.334401972618346,"EX",1.24334883137024,-0.983962491588143,NA,"608506","608506"
"608506",1964,"EX2",0,0,0.274920750174992,0.481874254531317,1.36547897596921,2,1,0,-0.858282684490422,-0.906159531350156,-1.0308492398207,-1.06080022111136,-0.0646671100267802,"EX",-0.119432374167988,-0.446715755900271,NA,"608506","608506"
"607468",1963,"B38",1,0,1.19903315784619,-0.0066988878948758,0.147778005062837,2,0,0,-1.17676044469696,-0.310904777346599,-0.978603549459412,-2.01106931996494,-0.334401972618346,"B",1.24334883137024,-0.983962491588143,"F_1733391","607468","607468"
"607468",1964,"B203",1,0,2.38717768199486,3.08759768080435,-0.461072480390351,2,0,0,-0.858282684490422,-0.906159531350156,-1.0308492398207,-1.06080022111136,-0.0646671100267802,"B",-0.119432374167988,-0.446715755900271,"F_1733391","607468","607468"
"607468",1965,"B38",0,1,0.935001041368702,1.29616282524164,-0.461072480390351,2,0,0,-0.968524986100378,-0.785874891900399,0.0092959327548406,0.698208536340997,0.188720185134994,"B",-0.119432374167988,-0.692953843090545,"F_1733391","607468","607468"
"E77151",1963,"B218",0,1,0.14290469193625,-1.30956060103139,0.147778005062837,2,1,0,-1.17676044469696,-0.310904777346599,-0.978603549459412,-2.01106931996494,-0.334401972618346,"B",1.24334883137024,-0.983962491588143,NA,"E77151","E77151"
"BA01706",1962,"W98",0,0,1.19903315784619,-0.983845172747261,0.756628490516024,2,0,2,-1.44624162641019,-2.16606402394998,-4.01795404594581,-1.36959172712181,-0.462457917485049,"W",2.06101755469318,-1.36451226270039,"F_681741","BA01706","BA01706"
"608214",1962,"W58",0,0,0.14290469193625,-2.28670688588378,0.147778005062837,2,0,2,-1.44624162641019,-2.16606402394998,-4.01795404594581,-1.36959172712181,-0.462457917485049,"W",2.06101755469318,-1.36451226270039,"F_2173616","608214","608214"
"K53186",1962,"W47",0,2,1.19903315784619,-0.983845172747261,1.9743294614224,2,1,2,-1.44624162641019,-2.16606402394998,-4.01795404594581,-1.36959172712181,-0.462457917485049,"W",2.06101755469318,-1.36451226270039,NA,"K53186","K53186"
"K53147",1962,"W12",0,0,0.670968924891218,-1.63527602931552,0.147778005062837,2,1,2,-1.44624162641019,-2.16606402394998,-4.01795404594581,-1.36959172712181,-0.462457917485049,"W",2.06101755469318,-1.36451226270039,NA,"K53147","K53147"
"BA12729",1962,"O8",1,0,0.670968924891218,-1.63527602931552,0.756628490516024,2,1,2,-1.44624162641019,-2.16606402394998,-4.01795404594581,-1.36959172712181,-0.462457917485049,"O",2.06101755469318,-1.36451226270039,NA,"BA12729","BA12729"
"BA12729",1963,"O6",0,1,0.0108886336975085,-1.47241831517345,1.36547897596921,2,1,0,-1.17676044469696,-0.310904777346599,-0.978603549459412,-2.01106931996494,-0.334401972618346,"O",1.24334883137024,-0.983962491588143,NA,"BA12729","BA12729"
"608661",1962,"O59",1,0,1.19903315784619,-0.983845172747261,-0.461072480390351,2,1,2,-1.44624162641019,-2.16606402394998,-4.01795404594581,-1.36959172712181,-0.462457917485049,"O",2.06101755469318,-1.36451226270039,NA,"608661","608661"
"608661",1963,"O60",0,0,0.538952866652476,-0.820987458605197,0.147778005062837,2,1,0,-1.17676044469696,-0.310904777346599,-0.978603549459412,-2.01106931996494,-0.334401972618346,"O",1.24334883137024,-0.983962491588143,NA,"608661","608661"
"BA01209",1962,"O54",0,0,1.72709739080115,-0.332414316179004,0.756628490516024,2,0,2,-1.44624162641019,-2.16606402394998,-4.01795404594581,-1.36959172712181,-0.462457917485049,"O",2.06101755469318,-1.36451226270039,"F_682510","BA01209","BA01209"
"BA12804",1962,"MP84",1,0,0.0108886336975085,-2.44956460002584,-0.461072480390351,2,1,2,-1.44624162641019,-2.16606402394998,-4.01795404594581,-1.36959172712181,-0.462457917485049,"MP",2.06101755469318,-1.36451226270039,NA,"BA12804","BA12804"
"BA12804",1964,"MP22",1,1,-0.253143482779975,-0.16955660203694,1.36547897596921,2,1,0,-0.858282684490422,-0.906159531350156,-1.0308492398207,-1.06080022111136,-0.0646671100267802,"MP",-0.119432374167988,-0.446715755900271,NA,"BA12804","BA12804"
"BA12804",1965,"MP88",0,0,0.670968924891218,0.97044739695751,1.36547897596921,2,1,0,-0.968524986100378,-0.785874891900399,0.0092959327548406,0.698208536340997,0.188720185134994,"MP",-0.119432374167988,-0.692953843090545,NA,"BA12804","BA12804"
"BA01663",1962,"MP78",0,1,0.406936808413734,-1.96099145759965,-0.461072480390351,2,0,2,-1.44624162641019,-2.16606402394998,-4.01795404594581,-1.36959172712181,-0.462457917485049,"MP",2.06101755469318,-1.36451226270039,"608380","BA01663","BA01663"
"BA01431",1962,"MP75",0,0,0.80298498312996,-1.47241831517345,-0.461072480390351,2,0,2,-1.44624162641019,-2.16606402394998,-4.01795404594581,-1.36959172712181,-0.462457917485049,"MP",2.06101755469318,-1.36451226270039,"F_682255","BA01431","BA01431"
"BA01505",1962,"MP30",0,2,1.46306527432367,-0.658129744463133,0.756628490516024,2,0,2,-1.44624162641019,-2.16606402394998,-4.01795404594581,-1.36959172712181,-0.462457917485049,"MP",2.06101755469318,-1.36451226270039,"E77316","BA01505","BA01505"
"BA11664",1963,"EX51",0,0,-0.517175599257459,-2.12384917174171,0.756628490516024,2,0,0,-1.17676044469696,-0.310904777346599,-0.978603549459412,-2.01106931996494,-0.334401972618346,"EX",1.24334883137024,-0.983962491588143,NA,"BA11664","BA11664"
"607069",1962,"EX41B",0,0,0.0108886336975085,-2.44956460002584,0.147778005062837,2,0,2,-1.44624162641019,-2.16606402394998,-4.01795404594581,-1.36959172712181,-0.462457917485049,"EX",2.06101755469318,-1.36451226270039,"F_1734924","607069","607069"
"BA12809",1962,"EX41",1,0,0.538952866652476,-1.79813374345758,-0.461072480390351,2,1,2,-1.44624162641019,-2.16606402394998,-4.01795404594581,-1.36959172712181,-0.462457917485049,"EX",2.06101755469318,-1.36451226270039,NA,"BA12809","BA12809"
"BA12809",1963,"EX41D",0,0,0.0108886336975085,-1.47241831517345,0.756628490516024,2,1,0,-1.17676044469696,-0.310904777346599,-0.978603549459412,-2.01106931996494,-0.334401972618346,"EX",1.24334883137024,-0.983962491588143,NA,"BA12809","BA12809"
"BA12822",1962,"EX25",1,0,1.06701709960744,-1.14670288688933,0.147778005062837,2,1,2,-1.44624162641019,-2.16606402394998,-4.01795404594581,-1.36959172712181,-0.462457917485049,"EX",2.06101755469318,-1.36451226270039,NA,"BA12822","BA12822"
"BA12822",1963,"EX28",0,0,0.670968924891218,-0.658129744463133,0.147778005062837,2,1,0,-1.17676044469696,-0.310904777346599,-0.978603549459412,-2.01106931996494,-0.334401972618346,"EX",1.24334883137024,-0.983962491588143,NA,"BA12822","BA12822"
"BA01051",1962,"C1",0,1,0.538952866652476,-1.79813374345758,-0.461072480390351,2,0,2,-1.44624162641019,-2.16606402394998,-4.01795404594581,-1.36959172712181,-0.462457917485049,"C",2.06101755469318,-1.36451226270039,"603711","BA01051","BA01051"
"BA01686",1962,"B99",1,0,1.46306527432367,-0.658129744463133,0.147778005062837,2,0,2,-1.44624162641019,-2.16606402394998,-4.01795404594581,-1.36959172712181,-0.462457917485049,"B",2.06101755469318,-1.36451226270039,"607296","BA01686","BA01686"
"BA01686",1965,"B99",0,0,0.80298498312996,1.13330511109957,0.756628490516024,2,0,0,-0.968524986100378,-0.785874891900399,0.0092959327548406,0.698208536340997,0.188720185134994,"B",-0.119432374167988,-0.692953843090545,"607296","BA01686","BA01686"
"BA01024",1962,"B32",0,0,0.538952866652476,-1.79813374345758,-0.461072480390351,2,0,2,-1.44624162641019,-2.16606402394998,-4.01795404594581,-1.36959172712181,-0.462457917485049,"B",2.06101755469318,-1.36451226270039,NA,"BA01024","BA01024"
"608380",1962,"B27",1,0,1.99112950727864,-0.0066988878948758,0.147778005062837,2,1,2,-1.44624162641019,-2.16606402394998,-4.01795404594581,-1.36959172712181,-0.462457917485049,"B",2.06101755469318,-1.36451226270039,NA,"608380","608380"
"608380",1963,"B96",1,0,1.33104921608493,0.156158826247189,0.756628490516024,2,1,0,-1.17676044469696,-0.310904777346599,-0.978603549459412,-2.01106931996494,-0.334401972618346,"B",1.24334883137024,-0.983962491588143,NA,"608380","608380"
"608380",1965,"B102",0,0,1.46306527432367,1.9475936818099,0.756628490516024,2,1,0,-0.968524986100378,-0.785874891900399,0.0092959327548406,0.698208536340997,0.188720185134994,"B",-0.119432374167988,-0.692953843090545,NA,"608380","608380"
"607558",1962,"B226",0,0,0.670968924891218,-1.63527602931552,0.147778005062837,2,0,2,-1.44624162641019,-2.16606402394998,-4.01795404594581,-1.36959172712181,-0.462457917485049,"B",2.06101755469318,-1.36451226270039,"F_1733130","607558","607558"
"BA12840",1962,"B159",1,0,1.19903315784619,-0.983845172747261,0.147778005062837,2,1,2,-1.44624162641019,-2.16606402394998,-4.01795404594581,-1.36959172712181,-0.462457917485049,"B",2.06101755469318,-1.36451226270039,NA,"BA12840","BA12840"
"BA12840",1963,"B159",1,1,0.538952866652476,-0.820987458605197,-1.06992296584354,2,1,0,-1.17676044469696,-0.310904777346599,-0.978603549459412,-2.01106931996494,-0.334401972618346,"B",1.24334883137024,-0.983962491588143,NA,"BA12840","BA12840"
"BA12840",1964,"B62A",1,0,1.19903315784619,1.62187825352577,-1.67877345129673,2,1,0,-0.858282684490422,-0.906159531350156,-1.0308492398207,-1.06080022111136,-0.0646671100267802,"B",-0.119432374167988,-0.446715755900271,NA,"BA12840","BA12840"
"BA12840",1965,"B161",1,0,1.59508133256241,2.11045139595196,0.147778005062837,2,1,0,-0.968524986100378,-0.785874891900399,0.0092959327548406,0.698208536340997,0.188720185134994,"B",-0.119432374167988,-0.692953843090545,NA,"BA12840","BA12840"
"BA12840",1966,"B159",0,0,0.935001041368702,0.319016540389253,-0.461072480390351,2,1,0,-1.27475360168359,-0.568437274896758,0.435788578851796,0.312219153827939,0.801753963752188,"B",0.698236349154951,-1.0063477722418,NA,"BA12840","BA12840"
"K53191",1962,"B123",0,0,1.85911344903989,-0.16955660203694,-1.06992296584354,2,1,2,-1.44624162641019,-2.16606402394998,-4.01795404594581,-1.36959172712181,-0.462457917485049,"B",2.06101755469318,-1.36451226270039,NA,"K53191","K53191"
"608613",1961,"O82",0,0,-0.253143482779975,1.29616282524164,-1.06992296584354,1,1,0,-1.16451130007363,1.53191758167143,-0.744312432403026,0.727617251199135,-0.0646671100267802,"O",-1.3459354591524,-1.07350361420279,NA,"608613","608613"
"608068",1961,"W79",1,0,-0.913223773973685,0.481874254531317,-1.06992296584354,2,0,0,-1.16451130007363,1.53191758167143,-0.744312432403026,0.727617251199135,-0.0646671100267802,"W",-1.3459354591524,-1.07350361420279,"F_1732112","608068","608068"
"608068",1963,"W83",1,0,0.538952866652476,-0.820987458605197,0.147778005062837,2,0,0,-1.17676044469696,-0.310904777346599,-0.978603549459412,-2.01106931996494,-0.334401972618346,"W",1.24334883137024,-0.983962491588143,"F_1732112","608068","608068"
"608068",1964,"W82",0,0,0.670968924891218,0.97044739695751,-1.06992296584354,2,0,0,-0.858282684490422,-0.906159531350156,-1.0308492398207,-1.06080022111136,-0.0646671100267802,"W",-0.119432374167988,-0.446715755900271,"F_1732112","608068","608068"
"607092",1961,"W69",0,0,-1.17725589045117,0.156158826247189,0.147778005062837,2,0,0,-1.16451130007363,1.53191758167143,-0.744312432403026,0.727617251199135,-0.0646671100267802,"W",-1.3459354591524,-1.07350361420279,"F_2173546","607092","607092"
"J70854",1961,"W46",0,0,-0.253143482779975,1.29616282524164,0.147778005062837,2,1,0,-1.16451130007363,1.53191758167143,-0.744312432403026,0.727617251199135,-0.0646671100267802,"W",-1.3459354591524,-1.07350361420279,NA,"J70854","J70854"
"E77068",1961,"W41",0,0,-1.57330406516739,-0.332414316179004,0.756628490516024,2,1,0,-1.16451130007363,1.53191758167143,-0.744312432403026,0.727617251199135,-0.0646671100267802,"W",-1.3459354591524,-1.07350361420279,NA,"E77068","E77068"
"E77436",1961,"W32",0,1,-1.70532012340614,-0.495272030321069,-1.06992296584354,2,1,0,-1.16451130007363,1.53191758167143,-0.744312432403026,0.727617251199135,-0.0646671100267802,"W",-1.3459354591524,-1.07350361420279,NA,"E77436","E77436"
"K53157",1961,"W12",0,0,-0.913223773973685,0.481874254531317,-1.67877345129673,2,1,0,-1.16451130007363,1.53191758167143,-0.744312432403026,0.727617251199135,-0.0646671100267802,"W",-1.3459354591524,-1.07350361420279,NA,"K53157","K53157"
"603733",1961,"O81",0,0,-0.781207715734943,0.644731968673382,-0.461072480390351,2,1,0,-1.16451130007363,1.53191758167143,-0.744312432403026,0.727617251199135,-0.0646671100267802,"O",-1.3459354591524,-1.07350361420279,NA,"603733","603733"
"K53199",1961,"O80",1,0,-0.913223773973685,0.481874254531317,0.147778005062837,2,1,0,-1.16451130007363,1.53191758167143,-0.744312432403026,0.727617251199135,-0.0646671100267802,"O",-1.3459354591524,-1.07350361420279,NA,"K53199","K53199"
"K53199",1962,"O81",0,0,0.935001041368702,-1.30956060103139,0.756628490516024,2,1,2,-1.44624162641019,-2.16606402394998,-4.01795404594581,-1.36959172712181,-0.462457917485049,"O",2.06101755469318,-1.36451226270039,NA,"K53199","K53199"
